title,visit_count,last_visit_time
Interesting Engineering | Log In,1,2025-03-05 09:53:14.836218
100-year-old math problem cracked; can unlock turbines’ true power,6,2025-03-05 09:53:12.212648
dark waters - Google Search,1,2025-03-05 01:00:34.695896
dark waters - Google Search,1,2025-03-05 01:00:34.695896
"Will GitHub Copilot Agent Mode Kill Cursor and Windsurf? | by Saeed Zarinfam | Mar, 2025 | ITNEXT",1,2025-03-05 01:00:12.199564
AI is powered by APIs | Postman,1,2025-03-05 00:44:31.740509
AI is powered by APIs | Postman,1,2025-03-05 00:44:30.892814
AI is powered by APIs | Postman,1,2025-03-05 00:44:30.892814
A heuristic-based planner and improved controller for a two-layered approach for the game of billiards,1,2025-03-05 00:02:15.681705
"J. Landry et al., A heuristic-based planner and improved controller for a two-layered approach for the game of billiards, In IEEE Transactions on Computational Intelligence and AI in games, IEEE Computational Intelligence Society, 2013 - Google Search",2,2025-03-05 00:02:10.138268
(PDF) A Heuristic-Based Planner and Improved Controller for a Two-Layered Approach for the Game of Billiards,2,2025-03-05 00:02:06.278444
Pooltool: A Python package for realistic billiards simulation,1,2025-03-05 00:00:58.121797
Pygame Front Page — pygame v2.6.0 documentation,1,2025-03-05 00:00:29.746636
pygame - Google Search,1,2025-03-04 23:59:41.501510
Billiards Game (Python) - myCompiler,1,2025-03-04 23:59:27.967356
"python - Creating a 2D billiard ball game, Ball velocity problem - Stack Overflow",1,2025-03-04 23:59:14.513949
show me any pre-made pool billiard python simulations with physics and mechanics involved so I can use in a reinforcement learning project,1,2025-03-04 23:58:58.571192
Your Repositories,16,2025-03-04 23:58:16.442610
Your projects,3,2025-03-04 23:58:14.651113
Your Packages,4,2025-03-04 23:58:13.202934
Working with the npm registry - GitHub Docs,3,2025-03-04 23:58:09.489801
GitHub Docs,1,2025-03-04 23:58:07.888602
Working with the npm registry - GitHub Docs,1,2025-03-04 23:58:00.892838
General,2,2025-03-04 23:57:35.830777
Robert-Spataru/hack-on-the-hill-2025,39,2025-03-04 23:57:35.647421
General,2,2025-03-04 23:56:51.181923
Robert-Spataru/Track-Time-Analysis,4,2025-03-04 23:56:51.006140
Track-Time-Analysis/scraper at main · Robert-Spataru/Track-Time-Analysis,4,2025-03-04 23:56:40.135149
Track-Time-Analysis/scraper/my_scraper.py at main · Robert-Spataru/Track-Time-Analysis,2,2025-03-04 23:56:26.446250
Confirm access,1,2025-03-04 23:56:07.447092
General,2,2025-03-04 23:55:51.460963
Robert-Spataru/YouTube_Thumbnail_Analysis,6,2025-03-04 23:55:51.276303
Deleting a repository - GitHub Docs,1,2025-03-04 23:55:27.496711
deleting github repository - Google Search,1,2025-03-04 23:55:26.029986
2106.01345,4,2025-03-04 23:54:20.437921
[2106.01345] Decision Transformer: Reinforcement Learning via Sequence Modeling,2,2025-03-04 23:54:16.882524
Decision Transformer: Reinforcement Learning via Sequence Modeling - Google Search,1,2025-03-04 23:54:15.954557
Decision Transformer: Reinforcement Learning via Sequence Modeling,1,2025-03-04 23:54:08.842005
transformer reinforcement learning - Google Search,4,2025-03-04 23:54:06.580240
2301.03044,1,2025-03-04 23:54:03.661655
[2307.05979] Transformers in Reinforcement Learning: A Survey,1,2025-03-04 23:53:56.652546
TRL - Transformer Reinforcement Learning,1,2025-03-04 23:53:42.956310
Reinforcement Learning algorithms — an intuitive overview | by SmartLab AI | Medium,1,2025-03-04 23:53:13.789009
grok ai - Google Search,1,2025-03-04 23:52:59.862376
reinforcement learning algorithms - Google Search,1,2025-03-04 23:52:57.394106
249.pdf,5,2025-03-04 23:52:43.629308
reinforcement learning pool game python - Google Search,1,2025-03-04 23:52:35.974258
Temp-LoRA/trainer/acc_complete_example_trainer.py at main · TemporaryLoRA/Temp-LoRA,2,2025-03-04 23:44:47.945212
The Deep Q-Learning Algorithm - Hugging Face Deep RL Course,1,2025-03-04 23:43:06.723338
what is hugging face use to write algorithms - Google Search,1,2025-03-04 23:42:55.562619
Hugging face reference sheet template - Google Search,1,2025-03-04 23:42:28.527009
hugging face reference sheet - Google Search,2,2025-03-04 23:42:15.880058
Reference,1,2025-03-04 23:42:09.402947
decding text gpt2 hugging face - Google Search,3,2025-03-04 23:41:50.812584
How to decode GPT2 - 🤗Transformers - Hugging Face Forums,1,2025-03-04 23:41:50.222983
How to decode GPT2 - 🤗Transformers - Hugging Face Forums,1,2025-03-04 23:41:48.656695
How to decode GPT2 - 🤗Transformers - Hugging Face Forums,1,2025-03-04 23:41:42.818627
How to decode GPT2 - 🤗Transformers - Hugging Face Forums,1,2025-03-04 23:41:38.702014
How to decode GPT2 - 🤗Transformers - Hugging Face Forums,1,2025-03-04 23:40:45.780130
"What Does ""Unsqueeze"" Do in PyTorch? - GeeksforGeeks",1,2025-03-04 23:24:11.603719
tensor.unsqueeze - Google Search,3,2025-03-04 23:24:09.017175
"python - What does ""unsqueeze"" do in Pytorch? - Stack Overflow",1,2025-03-04 23:22:26.427702
torch.Tensor.unsqueeze — PyTorch 2.6 documentation,2,2025-03-04 23:22:22.300911
torch.unsqueeze — PyTorch 2.6 documentation,1,2025-03-04 23:22:06.615403
torch.squeeze — PyTorch main documentation,1,2025-03-04 23:20:26.389106
squeeze tensor - Google Search,1,2025-03-04 23:20:07.325252
.unsqueeze() method - Google Search,1,2025-03-04 23:20:05.062719
(60) Post | LinkedIn,1,2025-03-04 23:11:47.218391
LinkedIn,1,2025-03-04 23:11:46.215166
why copilot is making programmers worse at programming - Google Search,2,2025-03-04 23:11:38.040712
Why Copilot is Making Programmers Worse at Programming · The Angry Dev,1,2025-03-04 23:08:41.823667
Why CoPilot Is Making Programmers Worse - YouTube,1,2025-03-04 23:08:33.287939
coding getting worse with github copilot - Google Search,1,2025-03-04 23:08:15.678572
How do I disable Copilot? · community · Discussion #147437,1,2025-03-04 23:07:12.819061
disabling github copilot - Google Search,1,2025-03-04 23:06:57.268999
disabling copilot - Google Search,1,2025-03-04 23:06:52.064197
Copilot,19,2025-03-04 23:06:43.964800
Copilot,5,2025-03-04 23:06:43.964800
Claude,1,2025-03-04 23:04:59.581374
is there a github copilot but for google docs - Google Search,2,2025-03-04 22:54:43.506605
GitHub Next | Copilot for Docs,1,2025-03-04 22:54:08.999724
when to use device for pytorch - Google Search,1,2025-03-04 21:58:50.727399
what does .item() do in pytorch - Google Search,2,2025-03-04 21:58:12.208844
torch.Tensor.item — PyTorch 2.6 documentation,1,2025-03-04 21:58:07.276126
ucla dining - Google Search,1,2025-03-04 20:12:28.960708
is javascript or typescript better - Google Search,1,2025-03-04 16:21:26.896258
UCLA Teaching and Learning Center - SET Survey for 25W PHYSICS 1A DIS 2A - MECHANICS,1,2025-03-04 15:08:36.136221
UCLA Teaching and Learning Center - SET Survey for 25W PHYSICS 1A DIS 2A - MECHANICS,2,2025-03-04 15:04:21.116372
UCLA Teaching and Learning Center - SET Survey for 25W PHYSICS 1A DIS 2A - MECHANICS,2,2025-03-04 15:04:11.113789
Duo Security,1,2025-03-04 15:03:59.077775
Duo Security - Two-Factor Authentication,1,2025-03-04 15:03:58.604787
UCLA Single Sign-On,1,2025-03-04 15:03:52.288515
TypeScript: Documentation - Conditional Types,1,2025-03-04 14:59:16.062952
TypeScript: Documentation - The Basics,1,2025-03-04 14:57:49.137838
TypeScript: Handbook - The TypeScript Handbook,1,2025-03-04 14:57:20.361569
TypeScript: The starting point for learning TypeScript,1,2025-03-04 14:57:18.942967
TypeScript: TS Playground - An online editor for exploring TypeScript and JavaScript,1,2025-03-04 14:57:17.738096
TypeScript: TS Playground - An online editor for exploring TypeScript and JavaScript,1,2025-03-04 14:57:09.934675
TypeScript: TS Playground - An online editor for exploring TypeScript and JavaScript,1,2025-03-04 14:57:09.934675
TypeScript: JavaScript With Syntax For Types.,1,2025-03-04 14:57:01.093637
typescript - Google Search,1,2025-03-04 14:56:58.712865
Utilities for Generation,1,2025-03-04 12:49:16.677582
Utilities for Generation,2,2025-03-04 12:49:16.366442
Generation,1,2025-03-04 12:49:10.828809
generate function huggingface - Google Search,1,2025-03-04 12:49:03.818919
"Google Calendar - Wednesday, March 5, 2025",4,2025-03-04 11:03:15.542709
"Google Calendar - Thursday, March 6, 2025",3,2025-03-04 11:02:08.072256
Electrical Engineering BS,1,2025-03-03 23:54:50.941232
Browse Electrical and Computer Engineering,1,2025-03-03 23:54:46.906673
Browse Electrical and Computer Engineering,1,2025-03-03 23:54:46.906673
Study Area - New Student & Transition Programs,1,2025-03-03 23:54:37.923882
"Physics for Scientists and Engineers: Electrodynamics, Optics, and Special Relativity",1,2025-03-03 23:53:53.594925
Materials Engineering BS,1,2025-03-03 23:53:34.921222
Browse Materials Science and Engineering,1,2025-03-03 23:53:30.787099
Browse Materials Science and Engineering,1,2025-03-03 23:53:30.787099
Study Area - New Student & Transition Programs,1,2025-03-03 23:53:10.748447
Major Preparation in the Samueli School of Engineering | UCLA Undergraduate Admission,1,2025-03-03 23:53:02.489858
ucla engineering majors - Google Search,1,2025-03-03 23:52:59.806048
cherf/app at main · AIS-UCLA/cherf,7,2025-03-03 22:59:24.809503
cherf/app/Server.hs at main · AIS-UCLA/cherf,2,2025-03-03 22:59:15.285238
cherf/app/Client.hs at main · AIS-UCLA/cherf,4,2025-03-03 22:58:57.276017
cherf/app/Helpers.hs at main · AIS-UCLA/cherf,4,2025-03-03 22:58:50.521091
The Spice Kitchen at Feast Menu | UCLA Housing-Dining,7,2025-03-03 22:33:29.378562
ucla dining - Google Search,1,2025-03-03 18:01:13.904687
What led to the 'remarkable' 45% jump in UC Merced applications?,2,2025-03-03 15:14:36.727603
ucla dining - Google Search,1,2025-03-03 15:08:53.953595
The 97th Academy Awards | 2025,3,2025-03-03 15:08:26.976894
AI is powered by APIs | Postman,1,2025-03-03 12:40:00.943544
AI is powered by APIs | Postman,1,2025-03-03 12:40:00.943544
"Oscars 2025’s Best and Worst Moments: Speeches, Performances and More - The New York Times",1,2025-03-03 12:16:26.758736
oscars 2025 - Google Search,1,2025-03-03 12:16:21.686492
how to run ollama model not locally but through api? - Google Search,1,2025-03-03 10:35:51.185030
Python Requests post Method,2,2025-03-03 10:35:15.052500
request post method python - Google Search,1,2025-03-03 10:35:09.581298
Harnessing AI Locally: Python with Ollama and Qwen 2 | by Hamdan Salih | Medium,1,2025-03-03 10:34:00.223100
using ollama with python locally with json - Google Search,1,2025-03-03 10:33:39.756905
using ollama with python locally - Google Search,1,2025-03-03 10:33:28.211572
using ollama with python - Google Search,2,2025-03-03 10:33:25.687926
RamiKrispin/ollama-poc: Getting started with Ollama for Python - a short tutorial for setting up Ollama for Python,1,2025-03-03 10:33:08.837428
should non-default parameters be listed first? - Google Search,1,2025-03-03 10:31:30.104223
default parameters in python - Google Search,1,2025-03-03 10:31:05.761080
Journal Entry AI Analysis Web App - Claude,1,2025-03-03 10:27:09.623487
Running Ollama: A Quick Start Guide - Grok,1,2025-03-03 10:23:46.516420
How to run already downloaded model in ollama - DEV Community,1,2025-03-03 10:23:24.821003
how to run ollama model once its downloaded? - Google Search,2,2025-03-03 10:23:22.792405
Use the already downloaded models · Issue #4078 · ollama/ollama,1,2025-03-03 10:23:12.188696
grok ai - Google Search,1,2025-03-03 10:22:45.555965
ollama/docs/api.md at main · ollama/ollama,3,2025-03-03 10:21:39.270120
ollama/docs/api.md at main · ollama/ollama,7,2025-03-03 10:20:24.234606
ollama/docs/api.md at main · ollama/ollama,1,2025-03-03 10:20:24.234606
HTML: HyperText Markup Language | MDN,2,2025-03-03 10:18:14.545426
Web forms - Learn web development | MDN,1,2025-03-03 10:18:10.349203
Web APIs | MDN,1,2025-03-03 10:17:38.734974
MDN Web Docs,3,2025-03-03 10:17:27.129964
mdn webdocs - Google Search,1,2025-03-03 10:17:25.808095
Project Layout — Flask Documentation (3.1.x),2,2025-03-03 10:16:53.485620
flask basic structure for a project - Google Search,1,2025-03-03 10:14:06.344631
deepseek-r1:1.5b,2,2025-03-03 10:10:11.737122
deepseek-r1,3,2025-03-03 10:09:56.777463
Ollama REST API | Documentation | Postman API Network,2,2025-03-03 10:08:30.028815
Ollama REST API | Documentation | Postman API Network,1,2025-03-03 10:08:30.028815
Ollama REST API | Documentation | Postman API Network,1,2025-03-03 10:08:30.028815
Ollama,4,2025-03-03 10:08:24.246153
ollama - Google Search,1,2025-03-03 10:08:22.931504
ollama docs web api - Google Search,1,2025-03-03 10:08:20.412410
UCLA Hack On The Hill X: Hack on the Hill (HOTH X) is a 12-hour beginner-friendly hackathon designed to be your first hackathon experience! - Devpost,2,2025-03-03 08:32:10.189781
ucla hack on the hill devpost - Google Search,1,2025-03-03 08:32:06.905738
ucla hack on the hill - Google Search,1,2025-03-03 08:31:58.315419
Hack on the Hill,6,2025-03-03 08:31:51.380954
ucla hack on the hill - Google Search,1,2025-03-03 08:31:50.110537
def main vs if name == main - Google Search,1,2025-03-02 23:12:44.658154
how to change directory one directory up? - Google Search,1,2025-03-02 23:06:33.910228
Your Followers,6,2025-03-02 23:04:49.361379
transcript-analysis/a_raw_transcripts at master · AdvitDeepak/transcript-analysis,3,2025-03-02 23:04:36.598029
AdvitDeepak/transcript-analysis: Quick insights from Zoom meeting transcripts using Graph + NLP,2,2025-03-02 23:04:36.420109
AdvitDeepak (Advit Deepak),2,2025-03-02 23:03:59.442680
"how to add an additional dimension to a list; go from length to [1, length]? - Google Search",2,2025-03-02 22:54:43.747267
For beginners: Do not use view() or reshape() to swap dimensions of tensors! - PyTorch Forums,1,2025-03-02 22:53:57.866894
grok ai - Google Search,1,2025-03-02 22:42:43.807266
Comments | LinkedIn,1,2025-03-02 22:41:20.289584
Sign in,1,2025-03-02 22:41:15.118435
Sign in,1,2025-03-02 22:41:15.118435
Sentiment Analysis Journal Tool - Grok,2,2025-03-02 21:01:23.996844
hack-on-the-hill-2025/video_presentation.mp4 at main · Robert-Spataru/hack-on-the-hill-2025,4,2025-03-02 21:00:41.659042
Editing hack-on-the-hill-2025/HOTH.mp4 at main · Robert-Spataru/hack-on-the-hill-2025,2,2025-03-02 21:00:14.608468
hack-on-the-hill-2025/HOTH.mp4 at main · Robert-Spataru/hack-on-the-hill-2025,7,2025-03-02 21:00:04.468007
Processing your files…,1,2025-03-02 20:59:10.069985
Upload files · Robert-Spataru/hack-on-the-hill-2025,3,2025-03-02 20:58:39.470557
hack-on-the-hill-2025/README.md at main · Robert-Spataru/hack-on-the-hill-2025,8,2025-03-02 20:45:59.763761
Editing hack-on-the-hill-2025/README.md at main · Robert-Spataru/hack-on-the-hill-2025,6,2025-03-02 20:44:46.971031
AI-Driven Mental Health Journal App - Grok,1,2025-03-02 20:44:32.337472
grok ai - Google Search,1,2025-03-02 20:44:21.378031
Devpost,1,2025-03-02 20:38:54.385561
Devpost,1,2025-03-02 20:38:54.385561
UCLA Hack on the Hill (HOTH) XII: Hack on the Hill (HOTH) XII is a 12-hour beginner-friendly hackathon designed to be your first hackathon experience! - Devpost,4,2025-03-02 20:37:52.624758
hack-on-the-hill-2025/ai-journal-sentiment at main · Robert-Spataru/hack-on-the-hill-2025,4,2025-03-02 20:37:03.611753
hack-on-the-hill-2025/ai-journal-sentiment/src at main · Robert-Spataru/hack-on-the-hill-2025,3,2025-03-02 20:37:02.991653
hack-on-the-hill-2025/ai-journal-sentiment/src/services at main · Robert-Spataru/hack-on-the-hill-2025,3,2025-03-02 20:37:02.090384
hack-on-the-hill-2025/ai-journal-sentiment/src/services/ollama.py at main · Robert-Spataru/hack-on-the-hill-2025,2,2025-03-02 20:36:54.597749
About READMEs - GitHub Docs,1,2025-03-02 20:33:51.599793
About READMEs - GitHub Docs,1,2025-03-02 20:33:51.599793
what is a readme file supposed to contain? - Google Search,1,2025-03-02 20:33:48.285344
Location of Downloaded Ollama Models - Grok,1,2025-03-02 20:33:12.022886
grok ai - Google Search,1,2025-03-02 20:30:38.652009
New File at / · Robert-Spataru/hack-on-the-hill-2025,3,2025-03-02 20:30:14.862825
Delete models installed from Ollama in my Mac to free the space · Issue #4122 · ollama/ollama,1,2025-03-02 19:50:20.976457
deleting ollama from local - Google Search,2,2025-03-02 19:50:17.306211
How to Uninstall models? : r/ollama,1,2025-03-02 19:50:05.889741
Location of Downloaded Ollama Models - Grok,1,2025-03-02 19:45:06.931460
where does ollama download the model on computer? - Google Search,1,2025-03-02 19:43:48.861113
Sentiment Analysis for Large Text Inputs - Claude,1,2025-03-02 18:45:30.860293
HOTH Journal Entries - Google Docs,3,2025-03-02 18:40:16.204779
HOTH Journal Entries - Google Docs,3,2025-03-02 18:40:15.993027
hack on the hill - Google Search,1,2025-03-02 18:37:58.530947
Quickstart — Flask Documentation (3.1.x),1,2025-03-02 18:30:24.715849
how to run a flask app - Google Search,1,2025-03-02 18:30:21.821931
Sentiment Analysis Result,2,2025-03-02 18:24:05.810879
TEST Analyzer,11,2025-03-02 18:24:03.801019
Sentiment Analysis Result,1,2025-03-02 18:22:55.583693
ucla dining - Google Search,1,2025-03-02 17:57:34.300251
Sentiment Analysis Result,2,2025-03-02 17:52:05.298777
Postman - Browser Based Auth,1,2025-03-02 17:48:53.219110
Postman - Browser Based Auth,1,2025-03-02 17:48:53.219110
Postman - Browser Based Auth,1,2025-03-02 17:48:53.219110
Postman - Browser Based Auth,1,2025-03-02 17:48:53.219110
Postman - Browser Based Auth,1,2025-03-02 17:48:53.219110
Postman - Browser Based Auth,1,2025-03-02 17:48:53.219110
Sign in - Google Accounts,1,2025-03-02 17:48:48.655713
Sign in - Google Accounts,1,2025-03-02 17:48:48.655713
Sign in - Google Accounts,1,2025-03-02 17:48:44.570503
Sign in - Google Accounts,1,2025-03-02 17:48:44.567274
Sign in - Google Accounts,1,2025-03-02 17:48:44.133443
Sign in - Google Accounts,1,2025-03-02 17:48:44.133443
Sign in - Google Accounts,1,2025-03-02 17:48:44.133443
Sign in - Google Accounts,1,2025-03-02 17:48:43.477903
